-9.0169397898903032, -1.7320508075688772, -1.655231888113711e-16
-9.0169397898903032, 0, 3.321005102809757e-16
-9.0169397898903032, 1.7320508075688772, -1.655231888113711e-16
-7.9807717985905606, -1.7320508075688772, 4.440104194371949e-14
-7.9807717985905606, 0, -8.335204262237522e-14
-7.9807717985905606, 1.7320508075688772, 4.440104194371949e-14
-7.1221067008046166, -1.7320508075688772, -3.223550833480164e-12
-7.1221067008046166, 0, 9.544324024566634e-12
-7.1221067008046166, 1.7320508075688772, -3.223550833480164e-12
-6.3633944943363696, -6.3633944943363696, -4.102713464774008e-16
-6.3633944943363696, -5.1870160399136562, 2.951656373710450e-14
-6.3633944943363696, -4.1849560176727323, -8.708543819669190e-13
-6.3633944943363696, -3.2053337944991944, 6.097627391943327e-11
-6.3633944943363696, -2.8612795760570582, -2.765402286683210e-10
-6.3633944943363696, -2.5960831150492023, 3.424073292944586e-10
-6.3633944943363696, -1.7320508075688772, -3.279022988854660e-10
-6.3633944943363696, -1.230423634027306, 1.004798285310291e-09
-6.3633944943363696, -.74109534999454085, -7.575939577328717e-10
-6.3633944943363696, 0, 3.695102931906641e-10
-6.3633944943363696, .74109534999454085, -7.575939577328717e-10
-6.3633944943363696, 1.230423634027306, 1.004798285310291e-09
-6.3633944943363696, 1.7320508075688772, -3.279022988854660e-10
-6.3633944943363696, 2.5960831150492023, 3.424073292944586e-10
-6.3633944943363696, 2.8612795760570582, -2.765402286683210e-10
-6.3633944943363696, 3.2053337944991944, 6.097627391943327e-11
-6.3633944943363696, 4.1849560176727323, -8.708543819669190e-13
-6.3633944943363696, 5.1870160399136562, 2.951656373710450e-14
-6.3633944943363696, 6.3633944943363696, -4.102713464774008e-16
-5.6981777684881099, -1.7320508075688772, -2.247669558090493e-09
-5.6981777684881099, 0, 2.588953359574209e-08
-5.6981777684881099, 1.7320508075688772, -2.247669558090493e-09
-5.1870160399136562, -6.3633944943363696, 2.951656373710450e-14
-5.1870160399136562, -5.1870160399136562, -1.673355698887171e-12
-5.1870160399136562, -4.1849560176727323, 1.017284998560272e-10
-5.1870160399136562, -3.2053337944991944, -2.367021536673829e-09
-5.1870160399136562, -2.8612795760570582, 1.525732919742650e-08
-5.1870160399136562, -2.5960831150492023, -1.202792631823460e-08
-5.1870160399136562, -1.7320508075688772, 8.778475230024305e-08
-5.1870160399136562, -1.230423634027306, -2.987939749558780e-08
-5.1870160399136562, -.74109534999454085, 1.930866708128413e-07
-5.1870160399136562, 0, -2.571447697834894e-07
-5.1870160399136562, .74109534999454085, 1.930866708128413e-07
-5.1870160399136562, 1.230423634027306, -2.987939749558780e-08
-5.1870160399136562, 1.7320508075688772, 8.778475230024305e-08
-5.1870160399136562, 2.5960831150492023, -1.202792631823460e-08
-5.1870160399136562, 2.8612795760570582, 1.525732919742650e-08
-5.1870160399136562, 3.2053337944991944, -2.367021536673829e-09
-5.1870160399136562, 4.1849560176727323, 1.017284998560272e-10
-5.1870160399136562, 5.1870160399136562, -1.673355698887171e-12
-5.1870160399136562, 6.3633944943363696, 2.951656373710450e-14
-4.7364330859522967, 0, 2.734220680118794e-06
-4.1849560176727323, -6.3633944943363696, -8.708543819669191e-13
-4.1849560176727323, -5.1870160399136562, 1.017284998560273e-10
-4.1849560176727323, -4.1849560176727323, 1.543252876737104e-09
-4.1849560176727323, -3.2053337944991944, 3.047525268760702e-07
-4.1849560176727323, -2.8612795760570582, -9.895758164243484e-07
-4.1849560176727323, -2.5960831150492023, 1.821018268397087e-06
-4.1849560176727323, -1.7320508075688772, 1.995998257805051e-06
-4.1849560176727323, -1.230423634027306, 5.813965332112495e-06
-4.1849560176727323, -.74109534999454085, .00001042078261727214
-4.1849560176727323, 0, -3.007822394146156e-06
-4.1849560176727323, .74109534999454085, .00001042078261727214
-4.1849560176727323, 1.230423634027306, 5.813965332112495e-06
-4.1849560176727323, 1.7320508075688772, 1.995998257805051e-06
-4.1849560176727323, 2.5960831150492023, 1.821018268397087e-06
-4.1849560176727323, 2.8612795760570582, -9.895758164243484e-07
-4.1849560176727323, 3.2053337944991944, 3.047525268760702e-07
-4.1849560176727323, 4.1849560176727323, 1.543252876737104e-09
-4.1849560176727323, 5.1870160399136562, 1.017284998560273e-10
-4.1849560176727323, 6.3633944943363696, -8.708543819669191e-13
-3.6353185190372783, -1.7320508075688772, .00001387267421596115
-3.6353185190372783, 0, .00024749679273592952
-3.6353185190372783, 1.7320508075688772, .00001387267421596115
-3.2053337944991944, -6.3633944943363696, 6.097627391943327e-11
-3.2053337944991944, -5.1870160399136562, -2.367021536673829e-09
-3.2053337944991944, -4.1849560176727323, 3.047525268760704e-07
-3.2053337944991944, -2.8612795760570582, .00002029074953866666
-3.2053337944991944, -2.5960831150492023, 5.670743392617383e-06
-3.2053337944991944, -1.7320508075688772, .00012839167477367845
-3.2053337944991944, -1.230423634027306, .00004094411225091703
-3.2053337944991944, -.74109534999454085, .00073437871821019373
-3.2053337944991944, 0, -.0010410029617931049
-3.2053337944991944, .74109534999454085, .00073437871821019373
-3.2053337944991944, 1.230423634027306, .00004094411225091703
-3.2053337944991944, 1.7320508075688772, .00012839167477367845
-3.2053337944991944, 2.5960831150492023, 5.670743392617383e-06
-3.2053337944991944, 2.8612795760570582, .00002029074953866666
-3.2053337944991944, 4.1849560176727323, 3.047525268760704e-07
-3.2053337944991944, 5.1870160399136562, -2.367021536673829e-09
-3.2053337944991944, 6.3633944943363696, 6.097627391943327e-11
-2.8612795760570582, -6.3633944943363696, -2.765402286683210e-10
-2.8612795760570582, -5.1870160399136562, 1.525732919742650e-08
-2.8612795760570582, -4.1849560176727323, -9.895758164243484e-07
-2.8612795760570582, -3.2053337944991944, .00002029074953866664
-2.8612795760570582, -2.8612795760570582, -.0001386153349496507
-2.8612795760570582, -2.5960831150492023, .00010091964911878439
-2.8612795760570582, -1.7320508075688772, -.00014057487225125712
-2.8612795760570582, -1.230423634027306, .00024034368405080083
-2.8612795760570582, -.74109534999454085, -.0019384134341958333
-2.8612795760570582, 0, .006025393547784098
-2.8612795760570582, .74109534999454085, -.0019384134341958333
-2.8612795760570582, 1.230423634027306, .00024034368405080083
-2.8612795760570582, 1.7320508075688772, -.00014057487225125712
-2.8612795760570582, 2.5960831150492023, .00010091964911878439
-2.8612795760570582, 2.8612795760570582, -.0001386153349496507
-2.8612795760570582, 3.2053337944991944, .00002029074953866664
-2.8612795760570582, 4.1849560176727323, -9.895758164243484e-07
-2.8612795760570582, 5.1870160399136562, 1.525732919742650e-08
-2.8612795760570582, 6.3633944943363696, -2.765402286683210e-10
-2.5960831150492023, -6.3633944943363696, 3.424073292944586e-10
-2.5960831150492023, -5.1870160399136562, -1.202792631823460e-08
-2.5960831150492023, -4.1849560176727323, 1.821018268397085e-06
-2.5960831150492023, -3.2053337944991944, 5.670743392617383e-06
-2.5960831150492023, -2.8612795760570582, .00010091964911878439
-2.5960831150492023, -2.5960831150492023, .00006723557498674558
-2.5960831150492023, -1.7320508075688772, .00046282609821653354
-2.5960831150492023, -1.230423634027306, .00034898386589836172
-2.5960831150492023, -.74109534999454085, .0045129139950186971
-2.5960831150492023, 0, -.0078452722495747397
-2.5960831150492023, .74109534999454085, .0045129139950186971
-2.5960831150492023, 1.230423634027306, .00034898386589836172
-2.5960831150492023, 1.7320508075688772, .00046282609821653354
-2.5960831150492023, 2.5960831150492023, .00006723557498674558
-2.5960831150492023, 2.8612795760570582, .00010091964911878439
-2.5960831150492023, 3.2053337944991944, 5.670743392617383e-06
-2.5960831150492023, 4.1849560176727323, 1.821018268397085e-06
-2.5960831150492023, 5.1870160399136562, -1.202792631823460e-08
-2.5960831150492023, 6.3633944943363696, 3.424073292944586e-10
-2.2336260616769419, -1.7320508075688772, .0012255018367492532
-2.2336260616769419, 0, .013222470078352672
-2.2336260616769419, 1.7320508075688772, .0012255018367492532
-1.7320508075688772, -9.0169397898903032, -1.655231888113711e-16
-1.7320508075688772, -7.9807717985905606, 4.440104194371949e-14
-1.7320508075688772, -7.1221067008046166, -3.223550833480165e-12
-1.7320508075688772, -6.3633944943363696, -3.279022988854659e-10
-1.7320508075688772, -5.6981777684881099, -2.247669558090493e-09
-1.7320508075688772, -5.1870160399136562, 8.778475230024299e-08
-1.7320508075688772, -4.1849560176727323, 1.995998257805083e-06
-1.7320508075688772, -3.6353185190372783, .00001387267421596115
-1.7320508075688772, -3.2053337944991944, .00012839167477367861
-1.7320508075688772, -2.8612795760570582, -.0001405748722512569
-1.7320508075688772, -2.5960831150492023, .00046282609821653137
-1.7320508075688772, -2.2336260616769419, .0012255018367492534
-1.7320508075688772, -1.7320508075688772, .00036438507009839047
-1.7320508075688772, -1.230423634027306, .0077893831410457085
-1.7320508075688772, -.74109534999454085, .0068412604773905612
-1.7320508075688772, -.24899229757996061, .017312811875957169
-1.7320508075688772, 0, -.022726192895759265
-1.7320508075688772, .24899229757996061, .017312811875957169
-1.7320508075688772, .74109534999454085, .0068412604773905612
-1.7320508075688772, 1.230423634027306, .0077893831410457085
-1.7320508075688772, 1.7320508075688772, .00036438507009839047
-1.7320508075688772, 2.2336260616769419, .0012255018367492534
-1.7320508075688772, 2.5960831150492023, .00046282609821653137
-1.7320508075688772, 2.8612795760570582, -.0001405748722512569
-1.7320508075688772, 3.2053337944991944, .00012839167477367861
-1.7320508075688772, 3.6353185190372783, .00001387267421596115
-1.7320508075688772, 4.1849560176727323, 1.995998257805083e-06
-1.7320508075688772, 5.1870160399136562, 8.778475230024299e-08
-1.7320508075688772, 5.6981777684881099, -2.247669558090493e-09
-1.7320508075688772, 6.3633944943363696, -3.279022988854659e-10
-1.7320508075688772, 7.1221067008046166, -3.223550833480165e-12
-1.7320508075688772, 7.9807717985905606, 4.440104194371949e-14
-1.7320508075688772, 9.0169397898903032, -1.655231888113711e-16
-1.230423634027306, -6.3633944943363696, 1.004798285310291e-09
-1.230423634027306, -5.1870160399136562, -2.987939749558780e-08
-1.230423634027306, -4.1849560176727323, 5.813965332112493e-06
-1.230423634027306, -3.2053337944991944, .00004094411225091703
-1.230423634027306, -2.8612795760570582, .00024034368405080066
-1.230423634027306, -2.5960831150492023, .00034898386589836172
-1.230423634027306, -1.7320508075688772, .0077893831410457059
-1.230423634027306, -1.230423634027306, .0015343793443929183
-1.230423634027306, -.74109534999454085, .014910644761807508
-1.230423634027306, 0, .04262379871662831
-1.230423634027306, .74109534999454085, .014910644761807508
-1.230423634027306, 1.230423634027306, .0015343793443929183
-1.230423634027306, 1.7320508075688772, .0077893831410457059
-1.230423634027306, 2.5960831150492023, .00034898386589836172
-1.230423634027306, 2.8612795760570582, .00024034368405080066
-1.230423634027306, 3.2053337944991944, .00004094411225091703
-1.230423634027306, 4.1849560176727323, 5.813965332112493e-06
-1.230423634027306, 5.1870160399136562, -2.987939749558780e-08
-1.230423634027306, 6.3633944943363696, 1.004798285310291e-09
-.74109534999454085, -6.3633944943363696, -7.575939577328701e-10
-.74109534999454085, -5.1870160399136562, 1.930866708128414e-07
-.74109534999454085, -4.1849560176727323, .00001042078261727217
-.74109534999454085, -3.2053337944991944, .00073437871821019373
-.74109534999454085, -2.8612795760570582, -.0019384134341958324
-.74109534999454085, -2.5960831150492023, .0045129139950186971
-.74109534999454085, -1.7320508075688772, .0068412604773905438
-.74109534999454085, -1.230423634027306, .014910644761807512
-.74109534999454085, -.74109534999454085, .041261512220213327
-.74109534999454085, 0, .01540501145493911
-.74109534999454085, .74109534999454085, .041261512220213327
-.74109534999454085, 1.230423634027306, .014910644761807512
-.74109534999454085, 1.7320508075688772, .0068412604773905438
-.74109534999454085, 2.5960831150492023, .0045129139950186971
-.74109534999454085, 2.8612795760570582, -.0019384134341958324
-.74109534999454085, 3.2053337944991944, .00073437871821019373
-.74109534999454085, 4.1849560176727323, .00001042078261727217
-.74109534999454085, 5.1870160399136562, 1.930866708128414e-07
-.74109534999454085, 6.3633944943363696, -7.575939577328701e-10
-.24899229757996061, -1.7320508075688772, .017312811875957169
-.24899229757996061, 0, .15713449213613034
-.24899229757996061, 1.7320508075688772, .017312811875957169
0, -9.0169397898903032, 3.321005102809757e-16
0, -7.9807717985905606, -8.335204262237521e-14
0, -7.1221067008046166, 9.544324024566634e-12
0, -6.3633944943363696, 3.695102931906644e-10
0, -5.6981777684881099, 2.588953359574209e-08
0, -5.1870160399136562, -2.571447697834893e-07
0, -4.7364330859522967, 2.734220680118794e-06
0, -4.1849560176727323, -3.007822394145922e-06
0, -3.6353185190372783, .00024749679273592952
0, -3.2053337944991944, -.0010410029617931033
0, -2.8612795760570582, .0060253935477840963
0, -2.5960831150492023, -.0078452722495747293
0, -2.2336260616769419, .013222470078352672
0, -1.7320508075688772, -.022726192895759362
0, -1.230423634027306, .042623798716628296
0, -.74109534999454085, .015405011454939194
0, -.24899229757996061, .15713449213613037
0, 0, -.40557648577486044
0, .24899229757996061, .15713449213613037
0, .74109534999454085, .015405011454939194
0, 1.230423634027306, .042623798716628296
0, 1.7320508075688772, -.022726192895759362
0, 2.2336260616769419, .013222470078352672
0, 2.5960831150492023, -.0078452722495747293
0, 2.8612795760570582, .0060253935477840963
0, 3.2053337944991944, -.0010410029617931033
0, 3.6353185190372783, .00024749679273592952
0, 4.1849560176727323, -3.007822394145922e-06
0, 4.7364330859522967, 2.734220680118794e-06
0, 5.1870160399136562, -2.571447697834893e-07
0, 5.6981777684881099, 2.588953359574209e-08
0, 6.3633944943363696, 3.695102931906644e-10
0, 7.1221067008046166, 9.544324024566634e-12
0, 7.9807717985905606, -8.335204262237521e-14
0, 9.0169397898903032, 3.321005102809757e-16
.24899229757996061, -1.7320508075688772, .017312811875957169
.24899229757996061, 0, .15713449213613034
.24899229757996061, 1.7320508075688772, .017312811875957169
.74109534999454085, -6.3633944943363696, -7.575939577328701e-10
.74109534999454085, -5.1870160399136562, 1.930866708128414e-07
.74109534999454085, -4.1849560176727323, .00001042078261727217
.74109534999454085, -3.2053337944991944, .00073437871821019373
.74109534999454085, -2.8612795760570582, -.0019384134341958324
.74109534999454085, -2.5960831150492023, .0045129139950186971
.74109534999454085, -1.7320508075688772, .0068412604773905438
.74109534999454085, -1.230423634027306, .014910644761807512
.74109534999454085, -.74109534999454085, .041261512220213327
.74109534999454085, 0, .01540501145493911
.74109534999454085, .74109534999454085, .041261512220213327
.74109534999454085, 1.230423634027306, .014910644761807512
.74109534999454085, 1.7320508075688772, .0068412604773905438
.74109534999454085, 2.5960831150492023, .0045129139950186971
.74109534999454085, 2.8612795760570582, -.0019384134341958324
.74109534999454085, 3.2053337944991944, .00073437871821019373
.74109534999454085, 4.1849560176727323, .00001042078261727217
.74109534999454085, 5.1870160399136562, 1.930866708128414e-07
.74109534999454085, 6.3633944943363696, -7.575939577328701e-10
1.230423634027306, -6.3633944943363696, 1.004798285310291e-09
1.230423634027306, -5.1870160399136562, -2.987939749558780e-08
1.230423634027306, -4.1849560176727323, 5.813965332112493e-06
1.230423634027306, -3.2053337944991944, .00004094411225091703
1.230423634027306, -2.8612795760570582, .00024034368405080066
1.230423634027306, -2.5960831150492023, .00034898386589836172
1.230423634027306, -1.7320508075688772, .0077893831410457059
1.230423634027306, -1.230423634027306, .0015343793443929183
1.230423634027306, -.74109534999454085, .014910644761807508
1.230423634027306, 0, .04262379871662831
1.230423634027306, .74109534999454085, .014910644761807508
1.230423634027306, 1.230423634027306, .0015343793443929183
1.230423634027306, 1.7320508075688772, .0077893831410457059
1.230423634027306, 2.5960831150492023, .00034898386589836172
1.230423634027306, 2.8612795760570582, .00024034368405080066
1.230423634027306, 3.2053337944991944, .00004094411225091703
1.230423634027306, 4.1849560176727323, 5.813965332112493e-06
1.230423634027306, 5.1870160399136562, -2.987939749558780e-08
1.230423634027306, 6.3633944943363696, 1.004798285310291e-09
